"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat1265",37.436161,-91.410614,"Missouri",177,"2021-03-20T19:46:26Z",20,3,2021,1,866,1,"866_1","PO","PLSE","NR",NA,NA,1
"iNat399",34.129814,-94.679542,"Oklahoma",24,"2020-12-26T08:30:40",26,12,2020,1,867,1,"867_1","PO","PLSE","NR",NA,NA,1
"iNat395",34.129611,-94.679497,"Oklahoma",16,"2020-12-26T08:39:50",26,12,2020,1,868,1,"868_1","PO","PLSE","NR",NA,NA,1
"iNat1357",38.62542,-90.707588,"Missouri",5,"2021-03-24T16:14:42Z",24,3,2021,1,869,1,"869_1","PO","PLSE","NR",NA,NA,1
"iNat763",34.727451,-93.995542,"Arkansas",244,"2021-02-06T13:16:07",6,2,2021,1,870,1,"870_1","PO","PLSE","NR",NA,NA,1
"iNat280",33.989285,-84.306581,"Georgia",28902,"2021-03-18T11:31:15",18,3,2021,1,871,1,"871_1","PO","PLSE","NR",NA,NA,1
"iNat832",34.929597,-83.841562,"Georgia",47,"2021-03-20T15:30:12",20,3,2021,1,872,1,"872_1","PO","PLSE","NR",NA,NA,1
"iNat758",34.72314,-93.994016,"Arkansas",16,"2021-02-06T10:14:58",6,2,2021,1,873,1,"873_1","PO","PLSE","NR",NA,NA,1
"iNat336",34.123205,-94.677887,"Oklahoma",200,"2020-12-27T08:31:20",27,12,2020,1,874,1,"874_1","PO","PLSE","NR",NA,NA,1
"iNat373",34.128297,-94.678663,"Oklahoma",16,"2020-12-25T09:10:40",25,12,2020,1,875,1,"875_1","PO","PLSE","NR",NA,NA,1
"iNat1269",37.465405,-89.483597,"Missouri",8,"2021-03-20T18:32:14Z",20,3,2021,1,876,1,"876_1","PO","PLSE","NR",NA,NA,1
"iNat136",33.823701,-84.335327,"Georgia",28902,"2021-03-18T11:24:12",18,3,2021,1,877,1,"877_1","PO","PLSE","NR",NA,NA,1
"iNat830",34.929505,-83.841295,"Georgia",244,"2021-03-19T15:45:18",19,3,2021,1,878,1,"878_1","PO","PLSE","NR",NA,NA,1
"iNat394",34.129581,-94.679488,"Oklahoma",16,"2020-12-26T08:43:37",26,12,2020,1,879,1,"879_1","PO","PLSE","NR",NA,NA,1
"iNat392",34.12955,-94.679205,"Oklahoma",32,"2020-12-25T08:51",25,12,2020,1,880,1,"880_1","PO","PLSE","NR",NA,NA,1
"iNat823",34.929328,-83.841362,"Georgia",200,"2021-03-19T15:50:30",19,3,2021,1,881,1,"881_1","PO","PLSE","NR",NA,NA,1
"iNat852",34.932653,-83.84333,"Georgia",27,"2021-03-19T15:01:30",19,3,2021,1,882,1,"882_1","PO","PLSE","NR",NA,NA,1
"iNat639",34.627587,-94.797794,"Oklahoma",25,"2021-01-24T11:36:18",24,1,2021,1,883,1,"883_1","PO","PLSE","NR",NA,NA,1
"iNat52",33.515972,-84.734658,"Georgia",65,"2021-03-21T13:48:54",21,3,2021,1,884,1,"884_1","PO","PLSE","NR",NA,NA,1
"iNat337",34.123458,-94.678658,"Oklahoma",32,"2020-12-27T08:29:28",27,12,2020,1,885,1,"885_1","PO","PLSE","NR",NA,NA,1
"iNat359",34.126831,-94.674103,"Oklahoma",8329,"2020-12-26T12:45:27",26,12,2020,1,886,1,"886_1","PO","PLSE","NR",NA,NA,1
"iNat829",34.929497,-83.841325,"Georgia",19,"2021-03-19T15:26:25",19,3,2021,1,887,1,"887_1","PO","PLSE","NR",NA,NA,1
"iNat841",34.930713,-83.844597,"Georgia",2970,"2021-03-19T15:56:18",19,3,2021,1,888,1,"888_1","PO","PLSE","NR",NA,NA,1
"iNat1304",38.038817,-90.667343,"Missouri",28300,"2021-03-21T13:58",21,3,2021,1,889,1,"889_1","PO","PLSE","NR",NA,NA,1
"iNat349",34.125392,-94.679122,"Oklahoma",6,"2020-12-27T08:01:13",27,12,2020,1,890,1,"890_1","PO","PLSE","NR",NA,NA,1
"iNat410",34.130567,-94.68007,"Oklahoma",32,"2020-12-24T16:57:25",24,12,2020,1,891,1,"891_1","PO","PLSE","NR",NA,NA,1
"iNat385",34.129283,-94.679292,"Oklahoma",8,"2020-12-26T08:59:02",26,12,2020,1,892,1,"892_1","PO","PLSE","NR",NA,NA,1
"iNat1307",38.129333,-90.709923,"Missouri",28300,"2021-03-21T01:56",21,3,2021,1,893,1,"893_1","PO","PLSE","NR",NA,NA,1
"iNat339",34.123525,-94.678222,"Oklahoma",8,"2020-12-27T08:33:21",27,12,2020,1,894,1,"894_1","PO","PLSE","NR",NA,NA,1
"iNat827",34.929475,-83.841225,"Georgia",1740,"2021-03-19T15:26:19",19,3,2021,1,895,1,"895_1","PO","PLSE","NR",NA,NA,1
"iNat828",34.92948,-83.841697,"Georgia",1780,"2021-03-19T16:11:03",19,3,2021,1,896,1,"896_1","PO","PLSE","NR",NA,NA,1
"iNat402",34.130145,-94.680281,"Oklahoma",1531,"2020-12-24T17:00:07",24,12,2020,1,897,1,"897_1","PO","PLSE","NR",NA,NA,1
"iNat138",33.825402,-84.240709,"Georgia",28902,"2021-03-18T12:25:07",18,3,2021,1,898,1,"898_1","PO","PLSE","NR",NA,NA,1
"iNat300",34.021897,-84.542633,"Georgia",12,"2021-02-27T16:32:21",27,2,2021,1,899,1,"899_1","PO","PLSE","NR",NA,NA,1
"iNat356",34.126239,-94.678392,"Oklahoma",8,"2020-12-27T07:30:51",27,12,2020,1,900,1,"900_1","PO","PLSE","NR",NA,NA,1
"iNat839",34.930222,-83.843453,"Georgia",2325,"2021-03-19T15:54:05",19,3,2021,1,901,1,"901_1","PO","PLSE","NR",NA,NA,1
"iNat401",34.129978,-94.67962,"Oklahoma",8,"2020-12-26T08:06:30",26,12,2020,1,902,1,"902_1","PO","PLSE","NR",NA,NA,1
"iNat375",34.128711,-94.678222,"Oklahoma",16,"2020-12-26T09:26:10",26,12,2020,1,903,1,"903_1","PO","PLSE","NR",NA,NA,1
"iNat762",34.727182,-93.995607,"Arkansas",8,"2021-02-06T13:11:37",6,2,2021,1,904,1,"904_1","PO","PLSE","NR",NA,NA,1
"iNat358",34.126708,-94.67942,"Oklahoma",2755,"2020-12-27T08:35:49",27,12,2020,1,905,1,"905_1","PO","PLSE","NR",NA,NA,1
"iNat826",34.929458,-83.841308,"Georgia",16,"2021-03-19T15:49:30",19,3,2021,1,906,1,"906_1","PO","PLSE","NR",NA,NA,1
"iNat388",34.129447,-94.6802,"Oklahoma",4000,"2020-12-27T08:50:03",27,12,2020,1,907,1,"907_1","PO","PLSE","NR",NA,NA,1
"iNat343",34.123856,-94.678513,"Oklahoma",12,"2020-12-27T08:24:43",27,12,2020,1,908,1,"908_1","PO","PLSE","NR",NA,NA,1
"iNat407",34.130403,-94.679658,"Oklahoma",1950,"2020-12-26T07:59:10",26,12,2020,1,909,1,"909_1","PO","PLSE","NR",NA,NA,1
"iNat760",34.724592,-93.994084,"Arkansas",8,"2021-02-06T12:38:36",6,2,2021,1,910,1,"910_1","PO","PLSE","NR",NA,NA,1
"iNat640",34.627802,-94.798232,"Oklahoma",781,"2021-01-24T11:45:35",24,1,2021,1,911,1,"911_1","PO","PLSE","NR",NA,NA,1
"iNat759",34.723331,-94.054913,"Arkansas",6556,"2021-02-06T12:34:50",6,2,2021,1,912,1,"912_1","PO","PLSE","NR",NA,NA,1
"iNat1356",38.625408,-90.707497,"Missouri",5,"2021-03-24T16:07:59Z",24,3,2021,1,913,1,"913_1","PO","PLSE","NR",NA,NA,1
"iNat340",34.123536,-94.678253,"Oklahoma",333,"2020-12-27T08:45:42",27,12,2020,1,914,1,"914_1","PO","PLSE","NR",NA,NA,1
"iNat354",34.126003,-94.678528,"Oklahoma",6,"2020-12-27T07:31:52",27,12,2020,1,915,1,"915_1","PO","PLSE","NR",NA,NA,1
"iNat413",34.130631,-94.679688,"Oklahoma",987,"2020-12-26T07:48:46",26,12,2020,1,916,1,"916_1","PO","PLSE","NR",NA,NA,1
"iNat393",34.129578,-94.679579,"Oklahoma",16,"2020-12-26T08:31:58",26,12,2020,1,917,1,"917_1","PO","PLSE","NR",NA,NA,1
"iNat408",34.130414,-94.68045,"Oklahoma",16,"2020-12-25T08:11:28",25,12,2020,1,918,1,"918_1","PO","PLSE","NR",NA,NA,1
"iNat353",34.125889,-94.679062,"Oklahoma",6,"2020-12-27T07:45:48",27,12,2020,1,919,1,"919_1","PO","PLSE","NR",NA,NA,1
"iNat348",34.125358,-94.679047,"Oklahoma",8,"2020-12-27T08:00:06",27,12,2020,1,920,1,"920_1","PO","PLSE","NR",NA,NA,1
"iNat357",34.126511,-94.678567,"Oklahoma",6,"2020-12-27T07:18:07",27,12,2020,1,921,1,"921_1","PO","PLSE","NR",NA,NA,1
"iNat384",34.12922,-94.680022,"Oklahoma",64,"2020-12-26T08:50:24",26,12,2020,1,922,1,"922_1","PO","PLSE","NR",NA,NA,1
"iNat837",34.930095,-83.841295,"Georgia",102,"2021-03-13T15:38:28",13,3,2021,1,923,1,"923_1","PO","PLSE","NR",NA,NA,1
"iNat331",34.104697,-84.359039,"Georgia",28874,"2021-03-12T11:33",12,3,2021,1,924,1,"924_1","PO","PLSE","NR",NA,NA,1
"iNat124",33.813644,-84.348278,"Georgia",28902,"2021-03-12T11:39:29",12,3,2021,1,925,1,"925_1","PO","PLSE","NR",NA,NA,1
"iNat1318",38.420174,-90.650208,"Missouri",NA,"2021-03-13T13:46:46",13,3,2021,1,926,1,"926_1","PO","PLSE","NR",NA,NA,1
"iNat1099",35.587679,-83.813093,"Tennessee",NA,"2021-03-13T16:47:46",13,3,2021,1,927,1,"927_1","PO","PLSE","NR",NA,NA,1
"iNat836",34.92993,-83.84133,"Georgia",52,"2021-03-14T15:37:20",14,3,2021,1,928,1,"928_1","PO","PLSE","NR",NA,NA,1
