"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat42",35.596328,-82.924088,"North Carolina",8,"2021-12-30T09:48:33",30,12,2021,1,46,1,"46_1","PO","GPORDA","NR",NA,NA,1
"iNat113",36.170617,-81.912138,"North Carolina",4,"2023-02-27T21:27:22",27,2,2023,1,47,1,"47_1","PO","GPORDA","NR",NA,NA,1
"iNat61",35.653194,-83.50702,"Tennessee",44181,"2004-05-08T10:07",8,5,2004,1,48,1,"48_1","PO","GPORDA","NR",NA,NA,1
"iNat37",35.589255,-82.339767,"North Carolina",4,"2023-02-25T19:47:37",25,2,2023,1,49,1,"49_1","PO","GPORDA","NR",NA,NA,1
"iNat4",35.120803,-83.547553,"North Carolina",10,"2023-02-10T14:26",10,2,2023,1,50,1,"50_1","PO","GPORDA","NR",NA,NA,1
"iNat63",35.66418,-83.472213,"Tennessee",4,"2023-02-13T14:57:44",13,2,2023,1,51,1,"51_1","PO","GPORDA","NR",NA,NA,1
"iNat5",35.121258,-83.547608,"North Carolina",10,"2023-02-10T14:45",10,2,2023,1,52,1,"52_1","PO","GPORDA","NR",NA,NA,1
"iNat109",36.15917,-81.880905,"North Carolina",3099,"2022-11-16T10:06:36",16,11,2022,1,53,1,"53_1","PO","GPORDA","NR",NA,NA,1
"iNat118",36.203072,-81.617744,"North Carolina",9,"2022-03-04T15:05:59",4,3,2022,1,54,1,"54_1","PO","GPORDA","NR",NA,NA,1
"iNat28",35.558517,-83.495876,"North Carolina",2369,"2022-06-22T16:25:34",22,6,2022,1,55,1,"55_1","PO","GPORDA","NR",NA,NA,1
"iNat24",35.542728,-83.728712,"Tennessee",28677,"2022-06-09T12:05",9,6,2022,1,56,1,"56_1","PO","GPORDA","NR",NA,NA,1
"iNat3",35.086715,-83.620439,"North Carolina",28734,"2022-09-04T00:40:53",4,9,2022,1,57,1,"57_1","PO","GPORDA","NR",NA,NA,1
"iNat57",35.63553,-83.441904,"Tennessee",328,"2021-03-18T15:48:29",18,3,2021,1,58,1,"58_1","PO","GPORDA","NR",NA,NA,1
"iNat106",36.13887,-81.79895,"North Carolina",4,"2022-08-11T20:05:29",11,8,2022,1,59,1,"59_1","PO","GPORDA","NR",NA,NA,1
"iNat26",35.556637,-83.494133,"North Carolina",4,"2022-05-24T08:54:21",24,5,2022,1,60,1,"60_1","PO","GPORDA","NR",NA,NA,1
"iNat104",36.121545,-82.085425,"Tennessee",4,"2022-07-02T15:59:32",2,7,2022,1,61,1,"61_1","PO","GPORDA","NR",NA,NA,1
"iNat64",35.66432,-83.473572,"Tennessee",17,"2022-06-05T11:47:13",5,6,2022,1,62,1,"62_1","PO","GPORDA","NR",NA,NA,1
"iNat92",36.045886,-82.393001,"Tennessee",28592,"2022-05-08T10:35:04",8,5,2022,1,63,1,"63_1","PO","GPORDA","NR",NA,NA,1
"iNat8",35.308899,-82.908155,"North Carolina",15,"2022-04-29T13:55",29,4,2022,1,64,1,"64_1","PO","GPORDA","NR",NA,NA,1
"iNat49",35.62012,-83.417985,"Tennessee",61,"2022-04-27T13:43",27,4,2022,1,65,1,"65_1","PO","GPORDA","NR",NA,NA,1
"iNat95",36.080045,-82.337435,"Tennessee",28592,"2022-04-12T22:30:11",12,4,2022,1,66,1,"66_1","PO","GPORDA","NR",NA,NA,1
"iNat125",36.223493,-81.781304,"North Carolina",18,"2022-04-05T21:13",5,4,2022,1,67,1,"67_1","PO","GPORDA","NR",NA,NA,1
"iNat124",36.22328,-81.78447,"North Carolina",18,"2022-04-05T21:07",5,4,2022,1,68,1,"68_1","PO","GPORDA","NR",NA,NA,1
"iNat65",35.668705,-83.660225,"Tennessee",4,"2022-03-30T11:47:38",30,3,2022,1,69,1,"69_1","PO","GPORDA","NR",NA,NA,1
"iNat100",36.102087,-82.567697,"Tennessee",28592,"2022-02-23T13:48:34",23,2,2022,1,70,1,"70_1","PO","GPORDA","NR",NA,NA,1
"iNat94",36.061795,-82.473906,"Tennessee",28592,"2021-12-30T17:20",30,12,2021,1,71,1,"71_1","PO","GPORDA","NR",NA,NA,1
"iNat111",36.160682,-82.430953,"Tennessee",28592,"2021-12-17T13:24",17,12,2021,1,72,1,"72_1","PO","GPORDA","NR",NA,NA,1
"iNat88",36.029563,-82.529639,"Tennessee",28592,"2021-12-17T13:25",17,12,2021,1,73,1,"73_1","PO","GPORDA","NR",NA,NA,1
"iNat129",36.363456,-82.242916,"Tennessee",28563,"2021-12-12T12:31:43",12,12,2021,1,74,1,"74_1","PO","GPORDA","NR",NA,NA,1
"iNat68",35.682995,-83.639603,"Tennessee",4,"2022-01-08T15:13:22",8,1,2022,1,75,1,"75_1","PO","GPORDA","NR",NA,NA,1
"iNat84",35.956672,-81.927453,"North Carolina",10,"2019-06-02T14:39:58",2,6,2019,1,76,1,"76_1","PO","GPORDA","NR",NA,NA,1
"iNat99",36.097076,-82.466682,"Tennessee",28592,"2021-10-22T02:31",22,10,2021,1,77,1,"77_1","PO","GPORDA","NR",NA,NA,1
"iNat73",35.727328,-82.186083,"North Carolina",178,"2021-07-18T21:38",18,7,2021,1,78,1,"78_1","PO","GPORDA","NR",NA,NA,1
"iNat117",36.190064,-81.871635,"North Carolina",28592,"2011-04-19T13:08",19,4,2011,1,79,1,"79_1","PO","GPORDA","NR",NA,NA,1
"iNat120",36.220457,-81.780324,"North Carolina",82,"2021-04-12T20:57",12,4,2021,1,80,1,"80_1","PO","GPORDA","NR",NA,NA,1
"iNat34",35.565344,-83.496454,"Tennessee",545,"2021-08-24T12:30",24,8,2021,1,81,1,"81_1","PO","GPORDA","NR",NA,NA,1
"iNat15",35.488942,-83.145002,"North Carolina",6682,"2021-08-15T12:33:31",15,8,2021,1,82,1,"82_1","PO","GPORDA","NR",NA,NA,1
"iNat16",35.490061,-83.449434,"North Carolina",28677,"2019-07-04T10:11Z",4,7,2019,1,83,1,"83_1","PO","GPORDA","NR",NA,NA,1
"iNat81",35.78851,-83.565579,"Tennessee",28649,"2016-03-14T15:01",14,3,2016,1,84,1,"84_1","PO","GPORDA","NR",NA,NA,1
"iNat72",35.725074,-83.488477,"Tennessee",28027,"2021-06-14T12:26:04",14,6,2021,1,85,1,"85_1","PO","GPORDA","NR",NA,NA,1
"iNat116",36.189156,-81.55604,"North Carolina",11091,"2021-06-15T13:38:21",15,6,2021,1,86,1,"86_1","PO","GPORDA","NR",NA,NA,1
"iNat51",35.620461,-83.405781,"Tennessee",5,"2021-05-29T09:53:24",29,5,2021,1,87,1,"87_1","PO","GPORDA","NR",NA,NA,1
"iNat58",35.636097,-83.489463,"Tennessee",10,"2021-05-01T15:49:10",1,5,2021,1,88,1,"88_1","PO","GPORDA","NR",NA,NA,1
"iNat112",36.165847,-82.096369,"Tennessee",NA,"2021-05-08T14:24:13",8,5,2021,1,89,1,"89_1","PO","GPORDA","NR",NA,NA,1
"iNat7",35.294418,-84.065273,"Tennessee",28706,"2011-04-16T20:10",16,4,2011,1,90,1,"90_1","PO","GPORDA","NR",NA,NA,1
"iNat74",35.733805,-83.573174,"Tennessee",28649,"2021-04-24T12:22:57",24,4,2021,1,91,1,"91_1","PO","GPORDA","NR",NA,NA,1
"iNat54",35.632645,-83.46833,"Tennessee",5,"2021-04-24T12:20:06",24,4,2021,1,92,1,"92_1","PO","GPORDA","NR",NA,NA,1
"iNat19",35.511558,-82.560479,"North Carolina",28677,"2021-04-21T13:49",21,4,2021,1,93,1,"93_1","PO","GPORDA","NR",NA,NA,1
"iNat128",36.250891,-81.83315,"North Carolina",98,"2021-04-10T21:36",10,4,2021,1,94,1,"94_1","PO","GPORDA","NR",NA,NA,1
"iNat126",36.239086,-81.827433,"North Carolina",35,"2021-04-10T21:20",10,4,2021,1,95,1,"95_1","PO","GPORDA","NR",NA,NA,1
