"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum60",32.866667,-87.433333,"Alabama",150,1951-05-25,25,5,1951,1,3237,1,"3237_1","PO","EBIS","NR",NA,NA,1
"Museum733",37.866667,-80.133333,"",105150,1954-09-24,24,9,1954,1,3238,1,"3238_1","PO","EBIS","NR",NA,NA,1
"Museum1658",39.883333,-76.366667,"Pennsylvania",150,1935-04-21,21,4,1935,1,3239,1,"3239_1","PO","EBIS","NR",NA,NA,1
"Museum674",37.6,-77.54,"Virginia",300,2000-06-04,4,6,2000,1,3240,1,"3240_1","PO","EBIS","NR",NA,NA,1
"Museum682",37.62,-77.44,"Virginia",850,1999-06-20,20,6,1999,1,3241,1,"3241_1","PO","EBIS","NR",NA,NA,1
"Museum637",37.44,-77.15,"Virginia",200,2000-05-05,5,5,2000,1,3242,1,"3242_1","PO","EBIS","NR",NA,NA,1
"Museum1017",38.71,-77.16,"Virginia",4973,1996-05-01,1,5,1996,1,3243,1,"3243_1","PO","EBIS","NR",NA,NA,1
"Museum1228",39.07,-86.41,"Indiana",1600,1958-08-26,26,8,1958,1,3244,1,"3244_1","PO","EBIS","NR",NA,NA,1
"Museum1809",40.1999833,-80.5396777,"West Virginia",36,2014-04-25,25,4,2014,1,3245,1,"3245_1","PO","EBIS","NR",NA,NA,1
"Museum2562",42.438103,-76.509476,"New York",6973,1941-04-13,13,4,1941,1,3246,1,"3246_1","PO","EBIS","NR",NA,NA,1
"Museum868",38.42856,-78.26044,"Virginia",23052,1958-04-11,11,4,1958,1,3247,1,"3247_1","PO","EBIS","NR",NA,NA,1
"Museum1897",40.454755,-80.006344,"Pennsylvania",346,1945-09-22,22,9,1945,1,3248,1,"3248_1","PO","EBIS","NR",NA,NA,1
"Museum1172",38.95914,-77.20564,"Virginia",911,1958-10-08,8,10,1958,1,3249,1,"3249_1","PO","EBIS","NR",NA,NA,1
"Museum2663",43.18657,-77.86328,"New York",6233,1960-10-09,9,10,1960,1,3250,1,"3250_1","PO","EBIS","NR",NA,NA,1
"Museum2825",44.94359,-69.875671,"Maine",1851,2014-09-28,28,9,2014,1,3251,1,"3251_1","PO","EBIS","NR",NA,NA,1
"Museum2908",45.236669,-70.03004,"Maine",1851,2014-09-28,28,9,2014,1,3252,1,"3252_1","PO","EBIS","NR",NA,NA,1
"Museum2794",44.551064,-70.683652,"Maine",1851,2014-04-20,20,4,2014,1,3253,1,"3253_1","PO","EBIS","NR",NA,NA,1
"Museum2522",42.322,-79.575,"New York",2673,2003-06-14,14,6,2003,1,3254,1,"3254_1","PO","EBIS","NR",NA,NA,1
"Museum2802",44.63466,-69.807997,"Maine",6494,2007-10-04,4,10,2007,1,3255,1,"3255_1","PO","EBIS","NR",NA,NA,1
"Museum2830",45.004849,-70.764812,"Maine",1851,2008-09-17,17,9,2008,1,3256,1,"3256_1","PO","EBIS","NR",NA,NA,1
"Museum2172",41.2783,-73.0261,"Connecticut",1850,1930-11-09,9,11,1930,1,3257,1,"3257_1","PO","EBIS","NR",NA,NA,1
"Museum2944",45.307984,-69.918979,"Maine",6439,2002-08-10,10,8,2002,1,3258,1,"3258_1","PO","EBIS","NR",NA,NA,1
"Museum2397",41.8714,-72.3692,"Connecticut",1850,1969-04-11,11,4,1969,1,3259,1,"3259_1","PO","EBIS","NR",NA,NA,1
"Museum2157",41.2407,-73.128,"Connecticut",100,2004-07-02,2,7,2004,1,3260,1,"3260_1","PO","EBIS","NR",NA,NA,1
"Museum2240",41.406287,-73.273389,"Connecticut",1851,2000-11-19,19,11,2000,1,3261,1,"3261_1","PO","EBIS","NR",NA,NA,1
"Museum2282",41.5444,-72.0713,"Connecticut",2223,2002-05-31,31,5,2002,1,3262,1,"3262_1","PO","EBIS","NR",NA,NA,1
"Museum117",34.8525,-82.3942,"South Carolina",1850,1969-07-18,18,7,1969,1,3263,1,"3263_1","PO","EBIS","NR",NA,NA,1
"Museum2266",41.52049,-73.50378,"Connecticut",100,2002-09-28,28,9,2002,1,3264,1,"3264_1","PO","EBIS","NR",NA,NA,1
"Museum2245",41.4167,-72.3333,"Connecticut",1850,1932-04-30,30,4,1932,1,3265,1,"3265_1","PO","EBIS","NR",NA,NA,1
"Museum2450",42.036,-73.135,"Connecticut",1820,2002-07-13,13,7,2002,1,3266,1,"3266_1","PO","EBIS","NR",NA,NA,1
"Museum2208",41.351,-72.1232,"Connecticut",1851,2003-06-07,7,6,2003,1,3267,1,"3267_1","PO","EBIS","NR",NA,NA,1
"Museum3156",46.1037,-70.2526,"Maine",16095,1984-06-06,6,6,1984,1,3268,1,"3268_1","PO","EBIS","NR",NA,NA,1
"Museum2810",44.726454,-69.813168,"Maine",8548,2007-09-26,26,9,2007,1,3269,1,"3269_1","PO","EBIS","NR",NA,NA,1
"Museum2265",41.52033,-72.50233,"Connecticut",1851,2004-08-01,1,8,2004,1,3270,1,"3270_1","PO","EBIS","NR",NA,NA,1
"Museum2209",41.3525,-73.0089,"Connecticut",1850,1932-10-04,4,10,1932,1,3271,1,"3271_1","PO","EBIS","NR",NA,NA,1
"Museum2176",41.288,-73.2323,"Connecticut",389,2002-10-07,7,10,2002,1,3272,1,"3272_1","PO","EBIS","NR",NA,NA,1
"Museum2714",43.689807,-72.259523,"New Hampshire",3410,1969-05-02,2,5,1969,1,3273,1,"3273_1","PO","EBIS","NR",NA,NA,1
"Museum2275",41.5299,-72.6866,"Connecticut",2223,1969-06-21,21,6,1969,1,3274,1,"3274_1","PO","EBIS","NR",NA,NA,1
"Museum3040",45.5458,-67.5275,"Maine",6037,1985-05-25,25,5,1985,1,3275,1,"3275_1","PO","EBIS","NR",NA,NA,1
"Museum2357",41.7709,-73.4922,"Connecticut",3767,NA,NA,10,NA,1,3276,1,"3276_1","PO","EBIS","NR",NA,NA,1
"Museum2773",44.365651,-70.29031,"Maine",1851,2008-06-10,10,6,2008,1,3277,1,"3277_1","PO","EBIS","NR",NA,NA,1
"Museum2194",41.3348,-72.7005,"Connecticut",13364,NA,NA,10,NA,1,3278,1,"3278_1","PO","EBIS","NR",NA,NA,1
"Museum2226",41.3778,-73.4547,"Connecticut",1850,2001-06-08,8,6,2001,1,3279,1,"3279_1","PO","EBIS","NR",NA,NA,1
"Museum2140",41.18672,-73.32014,"Connecticut",1851,2010-08-04,4,8,2010,1,3280,1,"3280_1","PO","EBIS","NR",NA,NA,1
"Museum52",32.4633,-81.1075,"South Carolina",1850,1971-12-26,26,12,1971,1,3281,1,"3281_1","PO","EBIS","NR",NA,NA,1
"Museum2154",41.230528,-73.116346,"Connecticut",1851,2008-05-31,31,5,2008,1,3282,1,"3282_1","PO","EBIS","NR",NA,NA,1
"Museum2284",41.549,-72.28117,"Connecticut",1851,2003-05-17,17,5,2003,1,3283,1,"3283_1","PO","EBIS","NR",NA,NA,1
"Museum3205",46.70048,-69.73164,"Maine",1780,1984-06-05,5,6,1984,1,3284,1,"3284_1","PO","EBIS","NR",NA,NA,1
"Museum2791",44.536664,-69.975584,"Maine",1851,2008-05-26,26,5,2008,1,3285,1,"3285_1","PO","EBIS","NR",NA,NA,1
"Museum2249",41.4242,-72.9058,"Connecticut",1850,1947-10-27,27,10,1947,1,3286,1,"3286_1","PO","EBIS","NR",NA,NA,1
"Museum2817",44.840419,-70.001558,"Maine",1851,2008-05-14,14,5,2008,1,3287,1,"3287_1","PO","EBIS","NR",NA,NA,1
"Museum2201",41.345,-73.09983,"Connecticut",1851,2008-04-19,19,4,2008,1,3288,1,"3288_1","PO","EBIS","NR",NA,NA,1
"Museum2182",41.3017,-73.2744,"Connecticut",1850,2004-06-13,13,6,2004,1,3289,1,"3289_1","PO","EBIS","NR",NA,NA,1
"Museum2237",41.395988,-72.921555,"Connecticut",7921,1935-07-31,31,7,1935,1,3290,1,"3290_1","PO","EBIS","NR",NA,NA,1
"Museum2866",45.10005,-70.974515,"Maine",301,2008-07-19,19,7,2008,1,3291,1,"3291_1","PO","EBIS","NR",NA,NA,1
"Museum2196",41.339,-73.1253,"Connecticut",100,2004-07-18,18,7,2004,1,3292,1,"3292_1","PO","EBIS","NR",NA,NA,1
"Museum2162",41.2518,-72.5951,"Connecticut",7018,1956-05-05,5,5,1956,1,3293,1,"3293_1","PO","EBIS","NR",NA,NA,1
"Museum2688",43.45195,-70.879989,"Maine",1851,2008-05-07,7,5,2008,1,3294,1,"3294_1","PO","EBIS","NR",NA,NA,1
"Museum2386",41.8226,-73.3923,"Connecticut",100,2004-04-09,9,4,2004,1,3295,1,"3295_1","PO","EBIS","NR",NA,NA,1
"Museum2867",45.100471,-70.568531,"Maine",1851,2008-06-06,6,6,2008,1,3296,1,"3296_1","PO","EBIS","NR",NA,NA,1
"Museum2759",44.264367,-70.888343,"Maine",9138,2007-09-13,13,9,2007,1,3297,1,"3297_1","PO","EBIS","NR",NA,NA,1
"Museum2762",44.283461,-70.638636,"Maine",1851,2008-06-10,10,6,2008,1,3298,1,"3298_1","PO","EBIS","NR",NA,NA,1
"Museum2786",44.515058,-70.266165,"Maine",1851,2008-10-09,9,10,2008,1,3299,1,"3299_1","PO","EBIS","NR",NA,NA,1
"Museum2127",41.1328,-73.5489,"Connecticut",1851,2010-06-15,15,6,2010,1,3300,1,"3300_1","PO","EBIS","NR",NA,NA,1
"Museum2733",44.013004,-70.344244,"Maine",1851,2008-05-14,14,5,2008,1,3301,1,"3301_1","PO","EBIS","NR",NA,NA,1
"Museum2689",43.462406,-70.825553,"Maine",1851,2013-09-28,28,9,2013,1,3302,1,"3302_1","PO","EBIS","NR",NA,NA,1
"Museum2328",41.69883,-73.1433,"Connecticut",1851,2003-09-21,21,9,2003,1,3303,1,"3303_1","PO","EBIS","NR",NA,NA,1
"Museum2528",42.3444,-76.4875,"New York",1850,1975-05-21,21,5,1975,1,3304,1,"3304_1","PO","EBIS","NR",NA,NA,1
