"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum398",41.59,-80.35,"Pennsylvania",779,"1976-03-28",28,3,1976,1,58,1,"58_1","PO","GPORPO","NR",NA,NA,1
"Museum386",41.45,-79.1,"Pennsylvania",NA,"1996-10",NA,10,NA,1,59,1,"59_1","PO","GPORPO","NR",NA,NA,1
"Museum390",41.49,-79.09,"Pennsylvania",NA,"1996",NA,NA,NA,1,60,1,"60_1","PO","GPORPO","NR",NA,NA,1
"Museum407",41.76,-79.26,"Pennsylvania",NA,"1995-04",NA,4,NA,1,61,1,"61_1","PO","GPORPO","NR",NA,NA,1
"Museum400",41.61,-79.25,"Pennsylvania",NA,"1995-05",NA,5,NA,1,62,1,"62_1","PO","GPORPO","NR",NA,NA,1
"Museum221",40,-77.88,"Pennsylvania",195,"1989-06-20",20,6,1989,1,63,1,"63_1","PO","GPORPO","NR",NA,NA,1
"Museum312",40.7,-79.33,"Pennsylvania",1054,"1991-05-03",3,5,1991,1,64,1,"64_1","PO","GPORPO","NR",NA,NA,1
"Museum370",41.25,-78.09,"Pennsylvania",5626,"1991-06-04",4,6,1991,1,65,1,"65_1","PO","GPORPO","NR",NA,NA,1
"Museum307",40.64,-77.76,"Pennsylvania",5794,"1989-06-06",6,6,1989,1,66,1,"66_1","PO","GPORPO","NR",NA,NA,1
"Museum311",40.68,-77.27,"Pennsylvania",1239,"1989-06-05",5,6,1989,1,67,1,"67_1","PO","GPORPO","NR",NA,NA,1
"Museum316",40.73,-77.22,"Pennsylvania",195,"1989-06-05",5,6,1989,1,68,1,"68_1","PO","GPORPO","NR",NA,NA,1
"Museum380",41.35,-77.62,"Pennsylvania",34,"1988-08-13",13,8,1988,1,69,1,"69_1","PO","GPORPO","NR",NA,NA,1
"Museum405",41.72,-77.76,"Pennsylvania",269,"1988-07-24",24,7,1988,1,70,1,"70_1","PO","GPORPO","NR",NA,NA,1
"Museum185",39.5,-79.39,"Maryland",106,"1935-06",NA,6,NA,1,71,1,"71_1","PO","GPORPO","NR",NA,NA,1
"Museum176",39.4,-79.3,"Maryland",766,"1950-09-03",3,9,1950,1,72,1,"72_1","PO","GPORPO","NR",NA,NA,1
"Museum207",39.7,-77.92,"Maryland",1989,"1952-04-19",19,4,1952,1,73,1,"73_1","PO","GPORPO","NR",NA,NA,1
"Museum200",39.61,-78.9,"Maryland",863,"1950-09-06",6,9,1950,1,74,1,"74_1","PO","GPORPO","NR",NA,NA,1
"Museum197",39.59,-79.05,"Maryland",460,"1949-09-05",5,9,1949,1,75,1,"75_1","PO","GPORPO","NR",NA,NA,1
"Museum203",39.66,-79.31,"Maryland",1,"1944-04-08",8,4,1944,1,76,1,"76_1","PO","GPORPO","NR",NA,NA,1
"Museum192",39.55,-77.48,"Maryland",1635,"1941-09",NA,9,NA,1,77,1,"77_1","PO","GPORPO","NR",NA,NA,1
"Museum172",39.35,-79.34,"Maryland",187,"1944-09-03",3,9,1944,1,78,1,"78_1","PO","GPORPO","NR",NA,NA,1
"Museum193",39.56,-79.42,"Maryland",187,"1944-04-08",8,4,1944,1,79,1,"79_1","PO","GPORPO","NR",NA,NA,1
"Museum205",39.67,-78.59,"Maryland",2890,"1944-04-07",7,4,1944,1,80,1,"80_1","PO","GPORPO","NR",NA,NA,1
