"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum575",35.683384,-83.638159,"Tennessee",20,"2022-04-12/2022-04-26",NA,4,2022,1,67,1,"67_1","PO","PLSE","NR",NA,NA,1
"Museum194",34.7315,-93.9963,"Arkansas",402,"1973-04-01",1,4,1973,1,68,1,"68_1","PO","PLSE","NR",NA,NA,1
"Museum541",35.6375,-83.0507,"North Carolina",402,"1970-09-06",6,9,1970,1,69,1,"69_1","PO","PLSE","NR",NA,NA,1
"Museum298",35.291,-82.7377,"North Carolina",201,"1971-07-03",3,7,1971,1,70,1,"70_1","PO","PLSE","NR",NA,NA,1
"Museum221",35.0444,-83.1391,"North Carolina",201,"1977-06-26",26,6,1977,1,71,1,"71_1","PO","PLSE","NR",NA,NA,1
"Museum291",35.2711,-83.6842,"North Carolina",201,"1979-04-28",28,4,1979,1,72,1,"72_1","PO","PLSE","NR",NA,NA,1
"Museum302",35.2971,-83.1437,"North Carolina",805,"1969-10-07",7,10,1969,1,73,1,"73_1","PO","PLSE","NR",NA,NA,1
"Museum226",35.0579,-83.1333,"North Carolina",201,"1976-05-21",21,5,1976,1,74,1,"74_1","PO","PLSE","NR",NA,NA,1
"Museum116",34.67315,-94.23944,"Arkansas",NA,"1951-03-27",27,3,1951,1,75,1,"75_1","PO","PLSE","NR",NA,NA,1
"Museum557",35.66449,-83.524234,"Tennessee",20,"2021-04-13",13,4,2021,1,76,1,"76_1","PO","PLSE","NR",NA,NA,1
"Museum230",35.0667,-83.1396,"North Carolina",805,"1940-08-21",21,8,1940,1,77,1,"77_1","PO","PLSE","NR",NA,NA,1
"Museum214",35.0373,-83.2825,"North Carolina",402,"1974-08-18",18,8,1974,1,78,1,"78_1","PO","PLSE","NR",NA,NA,1
"Museum285",35.249,-83.1852,"North Carolina",805,"1974-05-21",21,5,1974,1,79,1,"79_1","PO","PLSE","NR",NA,NA,1
"Museum234",35.0889,-83.1,"North Carolina",201,"1964-10-24",24,10,1964,1,80,1,"80_1","PO","PLSE","NR",NA,NA,1
"Museum278",35.2393,-83.2382,"North Carolina",201,"1969-06-25",25,6,1969,1,81,1,"81_1","PO","PLSE","NR",NA,NA,1
"Museum216",35.0416,-83.0628,"North Carolina",402,"1965-04-29",29,4,1965,1,82,1,"82_1","PO","PLSE","NR",NA,NA,1
"Museum233",35.0809,-83.0681,"North Carolina",201,"1965-04-10",10,4,1965,1,83,1,"83_1","PO","PLSE","NR",NA,NA,1
"Museum228",35.0612,-83.0682,"North Carolina",805,"1964-10-06",6,10,1964,1,84,1,"84_1","PO","PLSE","NR",NA,NA,1
