strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170702040401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170702040402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170702040403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170702040404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170702040405,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170702040406,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010107,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010108,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010109,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010306,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010405,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010406,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010705,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010706,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010707,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010708,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010709,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010801,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010802,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010805,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010806,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010807,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010901,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010902,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010903,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010904,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010905,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010906,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010907,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010908,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010909,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010910,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010911,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011001,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011002,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011003,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011004,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011005,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011006,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011007,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020506,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020607,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020608,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020609,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020705,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020706,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030207,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050705,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050706,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050707,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050708,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050709,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050710,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050711,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050803,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050804,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050805,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050806,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050901,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703051003,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703051004,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703051006,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703051101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703051102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060602,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060603,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060604,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060605,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060606,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060607,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060608,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060704,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060801,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060802,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060803,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060804,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060805,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060901,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060902,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060903,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060904,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060905,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060906,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060907,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060908,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061005,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061107,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061108,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703061205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070107,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070108,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070109,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070206,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703070502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010504,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010506,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010601,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010701,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010702,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010703,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010801,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010802,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010803,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800010804,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020101,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020102,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020103,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020104,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020105,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020106,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020107,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020108,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020109,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020110,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020111,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020201,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020202,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020203,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020204,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020205,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020301,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020302,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020303,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020304,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020305,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020401,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020402,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020403,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020404,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020405,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020501,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020502,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020503,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020505,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020506,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020507,aCSFRx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
